1.8222566550072494,1.2026156922592122,0.46144254126885537,0.21449761098283399,0.07906961048695918,-0.0007816024644096038,-0.050696535104732196,-0.08570475494387733,-0.10841310131089728,-0.12939723366146144,-0.14576714687692696,-0.15818821344783562,-0.1675064573691198,-0.17416133799249497,-0.1785723847462778,-0.1811776118105898,-0.18241687240102195,-0.18272949733234262,-0.1827257249254331,-0.1826996084093927,-0.1826289476847231,-0.18249130291728133,-0.182264821078641,-0.18192716732296715,-0.1814554033665918,-0.18082858641080396,-0.1800239763401794,-0.17886857244030463,-0.17716101609760337,-0.17500286322382988,-0.17250116847909222,-0.1697634666192721,-0.1668977482809684,-0.16401001873083482,-0.16120667136294817,-0.15859445610588374,-0.15615709168035516,-0.15361201408726818,-0.1509919343868941,-0.14835464365124554,-0.14575923878650332,-0.1432628739881305,-0.14092389026432256,-0.13879941227193435,-0.13694761010021192,-0.13541983722523354,-0.1341951377759477,-0.13322485488462163,-0.13246167378098983,-0.1318583289791833,-0.13136785633265127,-0.13094303028740706,-0.13053671667217856,-0.13010178622905097,-0.12960774403949987,-0.12921772094754583,-0.1289475896051977,-0.12874931242644913,-0.12857491496508808,-0.1283764159946118,-0.12810588458923797,-0.12771532849647685,-0.12715675535753895,-0.12638504704512019,-0.1254955264359273,-0.12453947538266219,-0.12349447323879707,-0.12233754139602564,-0.12104634736728978,-0.11959782920822387,-0.11796975530405886,-0.1161390055211743,-0.11408311750044967,-0.1117446814890846,-0.10911301025639046,-0.10624323228880839,-0.10318966072091698,-0.10000819562915672,-0.09675302225131971,-0.09347889314019983,-0.09024156114109647,-0.08709462541639724,-0.08398105489080418,-0.08072518258762726,-0.07738111446983952,-0.07401045552544318,-0.07067337459567591,-0.0674321431463818,-0.06434795147392325,-0.06148255172415714,-0.058896062381461986,-0.056618569137328996,-0.054556082717218665,-0.05268674672009418,-0.050999225491423175,-0.04948185434724104,-0.048124122587112,-0.046914153961793416,-0.04584059177053679,-0.04489217095675881,-0.044063782226905455,-0.043395611713439246,-0.04287945042849878,-0.042495631266705115,-0.0422245688730331,-0.042046647491949245,-0.04194226065725332,-0.04189181480223167,-0.041875684046682425,-0.041876440498398025,-0.041924818865796645,-0.04202922996920553,-0.04217938061238853,-0.04236498413131422,-0.04257573912192989,-0.04280135652054194,-0.043031528169729265,-0.043255963913380414,-0.043464388397151325,-0.04366732469423424,-0.043877294084215444,-0.04409374813083889,-0.044316054190517505,-0.044543686585987244,-0.04477597643936898,-0.045012412187623675,-0.04525237010973293,-0.045495226636631116,-0.04573205475180624,-0.04595466158079323,-0.04617142452670955,-0.046390755450001694,-0.04662117580979091,-0.04687116520496965,-0.04714912826228031,-0.0474635684834641,-0.0478229859298179,-0.04822454737191625,-0.04864343271880471,-0.049083889979396784,-0.04955213268250684,-0.05005441932522467,-0.05059699526710715,-0.05118603647664961,-0.05182783920110955,-0.052528569662415696,-0.05329353669737366,-0.05411957877759354,-0.05500175397143441,-0.05593546055497048,-0.05691613151949436,-0.057939250966777024,-0.05900012581258819,-0.060094286188292385,-0.06121702837111285,-0.062363906679592906,-0.06353352797470567,-0.0647299316007878,-0.06595820661680056,-0.06722290536332473,-0.06852894041371929,-0.06988104950292179,-0.07128403998540943,-0.07274327776007022,-0.07426222538240977,-0.07583448816963348,-0.07745508083629797,-0.07912472672062683,-0.08084485534375106,-0.0826153592232301,-0.08443902043244994,-0.08631533149126647,-0.08824520531666492,-0.09022955411703058,-0.09229003701007249,-0.0944334035524512,-0.09664494463007946,-0.09890997212848629,-0.10121684026649705,-0.10354773813711574,-0.10588473525215869,-0.1082162130877331,-0.11052746504055677,-0.11282745535564262,-0.11515037111347763,-0.11748985697537855,-0.1198373358444233,-0.12218658517415637,-0.12452901620942128,-0.1268581069280733,-0.12916608664013512,-0.13144573753766284,-0.13368808948076114,-0.13589097702544276,-0.1380637034633638,-0.14021877527083826,-0.14236834364835466,-0.14452218601418249,-0.14669389640878014,-0.14889267417097724,-0.15113306317430777,-0.15351390487641633,-0.156055961055708,-0.1586809040216085,-0.1613066720923257,-0.16385550637225132,-0.16624563299896328,-0.16839881711322435,-0.17023486838711,-0.17168749891200877,-0.17283180331755965,-0.17372162862074647,-0.17438904319818999,-0.17486597855146613,-0.17518431194508344,-0.17537609832410278,-0.17547330528838784,-0.17550790400274752,-0.17549209188544937,-0.17498280227774798,-0.1738725737174415,-0.17227523672953565,-0.17030857342952924,-0.16808925638852837,-0.16573395817066722,-0.1633625124365437,-0.16108803686260317,-0.15902647350278268,-0.15701723684986618,-0.1549173673313032,-0.1527544772207225,-0.1505591226278438,-0.14835696314559813,-0.146179972646171,-0.1440553701926233,-0.14201195107676406,-0.14007883619796618,-0.1382384735827882,-0.1364416465592263,-0.13469210923753575,-0.13299533456692816,-0.13135560151454043,-0.12977757456561514,-0.12826608436801518,-0.1268257846372779,-0.12546114355952598,-0.124172540228293,-0.12295081013755435,-0.12179605944918243,-0.12070853369931314,-0.1196885402406261,-0.11873640602256386,-0.11785246389839604,-0.11703704669250277,-0.11629048682930346,-0.1156119200088145,-0.11499679861754657,-0.11444662702778975,-0.11396358805088995,-0.1135500890631936,-0.1132082544834417,-0.11294032579341008,-0.11274862966063115,-0.11263534776488958,-0.11259702304423103,-0.1125780337636331,-0.11256333969542631,-0.11255239283308208,-0.11254463961226592,-0.11253953016449261,-0.11253651255106045,-0.11253503611383125,-0.11253454970990802,-0.1125366762850246,-0.11260774633517881,-0.1127697773032246,-0.11301001403105224,-0.11331567452269989,-0.11367389776954376,-0.11407202969582318,-0.11449721120435322,-0.11493665180138016,-0.11537756104674858,-0.11584966331917847,-0.11637826116243709,-0.11694955076751651,-0.1175494779362256,-0.11816409221626994,-0.11877943884692758,-0.11938157258576611,-0.11995652409517812,-0.12049035848606736,-0.1209725988447511,-0.12141087054932204,-0.12181838626161058,-0.12220835424990804,-0.12259397385993899,-0.12298843772283698,-0.12340517131883748,-0.12385685382971215,-0.12435682551793885,-0.12491794263722197,-0.12553767419078732,-0.1262026482567614,-0.1268990312858589,-0.12761300506312623,-0.12833076377134706,-0.12903844867902206,-0.129722232945812,-0.1303682736735967,-0.1309552465731607,-0.1314377791210893,-0.13184254062051376,-0.13220806031144652,-0.13257284608614062,-0.13297532031034068,-0.13345417391465117,-0.1340478148526155,-0.13479487100118193,-0.13572861760662053,-0.13678854043812905,-0.1379477072877614,-0.13920700603504116,-0.14056819397917109,-0.14203243949106564,-0.14360074996065259,-0.14527494033032953,-0.14705623222248704,-0.14894530190158053,-0.150923635812568,-0.1529858674509618,-0.15514318409660138,-0.15740642651429515,-0.1597866662268468,-0.16229486672555066,-0.16494195049306887,-0.16773907264196697,-0.1706969720642871,-0.1737690745604985,-0.17690513323448506,-0.1801402495231258,-0.1835101417980974,-0.1870495406241125,-0.19079391158557765,-0.1947786315314107,-0.19903947651006604,-0.20361107430173964,-0.20845159681180475,-0.21341740996384825,-0.21855623418374778,-0.2239246990307873,-0.2295794393345911,-0.23557709515022568,-0.24197479363052035,-0.24882828551409447,-0.2561946138764233,-0.2640558061363937,-0.27214243024881557,-0.2805055034717749,-0.2892432463461015,-0.29845098199253056,-0.3082251160797781,-0.31866207001105,-0.32985874706371865,-0.3419156139100068,-0.3548058074108521,-0.3676563816023567,-0.38056981948801494,-0.39393945257034496,-0.40816988244824765,-0.4236398286825118,-0.44074427168798713,-0.45990008071287347,-0.4814866080521809,-0.5058175221538836,-0.5314163559656204,-0.5580035012883792,-0.5860380275038866,-0.6161381045536889,-0.6488088599440123,-0.6845418504568742,-0.72395584135936,-0.7674886674879153,-0.8157740375740591,-0.868810794294853,-0.9270388000329092,-0.9913698089590088,-1.0626232389954398,-1.141665528905489,-1.2294052189416411,-1.3280267453079886,-1.4410665152496478,-1.5634547334882944,-1.6409536359158952,-1.900762426411836,-2.6793430406691288,-3.7133141694461296,-4.482160569292671,-5.06063438135997,-5.340634676211514,-5.3993918950324895,-5.31035325667284,-4.977657495294717,-4.355552980109978,-3.5462266250778334,-2.50400492131215,-1.836644572822871,-1.6336330316365886,-1.558530703784325,-1.4356628407190208,-1.3281489274339155,-1.2339710907139398,-1.1498132132403984,-1.0739414211043168,-1.0054704795405325,-0.9435142416398374,-0.8872318651735198,-0.8356976576994158,-0.7886725498947488,-0.7460794752930732,-0.7073137410211562,-0.6719657725439697,-0.6394477369970759,-0.6092976835539639,-0.5810411894231415,-0.5540897423298545,-0.5280156620961747,-0.5034947934709653,-0.48158961821227825,-0.46194075838297005,-0.44419522138656325,-0.4279611477420036,-0.4128689567459784,-0.39856652109049395,-0.38467417066938125,-0.37082412229260264,-0.3571000960153923,-0.34424713817658525,-0.3322236789519818,-0.32094164785570656,-0.31031673952789707,-0.3002651604870938,-0.2907031313996823,-0.2815480556195635,-0.2727141616182169,-0.26420096397739357,-0.25626125238431197,-0.24886890161898195,-0.24196428396091613,-0.23548916654417734,-0.22938383083896904,-0.22358908370499678,-0.21804573746389005,-0.21269460994356446,-0.2075048303667478,-0.20265311897128327,-0.1981477665655052,-0.1939487649708129,-0.19001489266767166,-0.18630535201185552,-0.18277925313952392,-0.17939647470790615,-0.17611586249547773,-0.17290180330830301,-0.1698380035307824,-0.16695548559086443,-0.16424021327005975,-0.1616777221129049,-0.15925378722348502,-0.156954141782468,-0.1547644097726728,-0.15267044985733505,-0.15065794310067795,-0.14875555664916396,-0.14698446881437513,-0.1453351591388214,-0.14379777943835817,-0.14236190414019484,-0.14101789921889313,-0.13975597947509583,-0.138565766705561,-0.13743776721354153,-0.1364022930500428,-0.1355021461678358,-0.13471287263298523,-0.13400920613497014,-0.13336619143150166,-0.13275842728798748,-0.1321609478208111,-0.13154864804192107,-0.13089637799816267,-0.1301944626275856,-0.1294773645327263,-0.1287546860660514,-0.12803382602169708,-0.12732216887565967,-0.12662713208575282,-0.1259560825456629,-0.12531640077581727,-0.12471548217317,-0.12416441029489063,-0.12368234489977441,-0.12325492591938293,-0.12286399226680966,-0.12249199342198594,-0.12212067899758129,-0.12173201763001783,-0.12130797178778113,-0.12083049405311641,-0.12028088360547132,-0.11964518453885277,-0.1189411989098977,-0.11819220752355765,-0.11742153472393994,-0.11665247592431428,-0.11590833945428122,-0.11521242998527344,-0.11458817544770833,-0.11405797318571531,-0.11360149849648918,-0.11319639250177393,-0.11283836382681771,-0.11252309217242724,-0.1122463044707238,-0.11200356830767448,-0.11179060986877723,-0.11160310075945817,-0.1114366792537901,-0.11129542115198124,-0.11118471693650336,-0.11110083939048294,-0.11104006249559206,-0.11099867087039089,-0.11097293714073864,-0.11095914357337396,-0.11095356509419567,-0.1109524801660279,-0.11096438153918445,-0.11101672615854635,-0.1111166324220705,-0.11127050637137324,-0.11148467380465911,-0.11176550437781399,-0.11211945835642614,-0.11255279317672284,-0.11307192709989368,-0.11368329311306333,-0.11438765122576891,-0.11517792641908887,-0.11604666393089438,-0.11698640784585539,-0.11798970143328924,-0.11904909288386632,-0.12015714782827389,-0.12130648634374705,-0.12249182691564259,-0.12372749335027156,-0.12501640114981072,-0.12635812938597593,-0.12775208933996385,-0.12919753816811133,-0.13069388090006356,-0.1322408645201117,-0.1338371807138204,-0.135484609947965,-0.1372166020001713,-0.13903196450832112,-0.14091231247758498,-0.14283955482621344,-0.14479700691996664,-0.14676375868657882,-0.14872454441724656,-0.1506597226355661,-0.15255425911199091,-0.15462872539300215,-0.1569561532783831,-0.15940433429299442,-0.16184561448831894,-0.16414535871309988,-0.1661721836979661,-0.1677947061656463,-0.1688805057682322,-0.16930118527803523,-0.1693009408128325,-0.1692893910755828,-0.16925715119264426,-0.16919361867591806,-0.1690881922399705,-0.1689302417071232,-0.16870919575487847,-0.16841446510988284,-0.16803541516524212,-0.16741253136816778,-0.16626051464598338,-0.16466736622396794,-0.16273526636316993,-0.16056484945920482,-0.15825978252436035,-0.15592033693666568,-0.1536506540062784,-0.15154898282682314,-0.14951356920168826,-0.1474471359648672,-0.1453471867875175,-0.14321606340761883,-0.1410517819091532,-0.1388561090914048,-0.13662839791039016,-0.13436759081043845,-0.13206981063921833,-0.1297064765996742,-0.127287124903826,-0.12482743937066378,-0.12234368732256869,-0.11985081712897626,-0.11736597798295355,-0.11490382729741988,-0.11248152339427173,-0.11011006523617811,-0.10774052188535613,-0.1053675007546751,-0.1030034498446483,-0.10065771693314492,-0.0983460107846382,-0.09608386684697587,-0.09388065971639337,-0.09174881935145791,-0.08970027458684116,-0.08772431541195232,-0.08580717914278736,-0.083947334911929,-0.08214325126150501,-0.08039479853069062,-0.07869859801492893,-0.07705412580199633,-0.07545934238283178,-0.07391290532449055,-0.07242439774649546,-0.07099885998131901,-0.06963138118093752,-0.06831543841209259,-0.06704505532804753,-0.06581432349500214,-0.06461716447705,-0.06344785156408848,-0.06230013424732683,-0.061169704709363365,-0.06005976868409196,-0.0589758366109539,-0.05792364258137286,-0.0569086889014688,-0.055936699103599136,-0.05501322078487614,-0.05414385224466398,-0.0533342258583081,-0.052589968083339704,-0.05191126861405697,-0.05129182642928855,-0.05072518412331955,-0.050204759024572415,-0.04972408410494673,-0.04927662574313485,-0.04885583795094322,-0.04845521772988879,-0.04807346696400256,-0.047737966187098614,-0.047446515932168115,-0.04719034381452792,-0.04696067480312868,-0.046748824539611225,-0.04654604006897135,-0.04634352954504219,-0.04613260330594218,-0.045905488195073334,-0.04567341031554653,-0.04544268482002496,-0.04521447581907589,-0.044989948029920485,-0.044770157657299275,-0.044556312721003105,-0.04434948312063266,-0.0441508413211826,-0.04396129934622216,-0.04376572759643781,-0.04355993244196811,-0.04335269152173425,-0.04315272394960078,-0.04296876507980595,-0.042809533502250995,-0.04268375853129515,-0.04260015697175966,-0.042567451304794515,-0.04257014301274674,-0.04259287429891003,-0.042656919704929304,-0.04278372948455788,-0.04299471465588163,-0.04331130297858329,-0.04375493281426814,-0.04434700744294578,-0.04510902373590163,-0.04603229173781505,-0.04705726013788769,-0.0481958253112839,-0.04946280299051969,-0.050873105256354564,-0.05244217950862395,-0.054184062520597036,-0.056113986143700445,-0.05824684213296456,-0.06062102713397492,-0.06332890022846323,-0.0663180045091339,-0.06952076904993197,-0.07286791495022074,-0.07629074669084522,-0.07971946816927945,-0.08308642816793607,-0.08632250354912109,-0.08938331247258877,-0.0924588845744849,-0.09557096392743071,-0.09867969253875643,-0.10174314507876403,-0.10472035612636098,-0.10757088522446326,-0.11025269197017806,-0.11272521874531562,-0.11494868705934079,-0.11694828380070615,-0.11875937233930164,-0.12039830421175701,-0.12188209525268488,-0.12322685854001428,-0.12444956206749029,-0.12556640949694345,-0.12659428842978127,-0.12754945002162377,-0.12834757873402491,-0.12893507569710716,-0.12936263691717073,-0.1296811149583577,-0.12994137086045024,-0.13019418704953922,-0.13049040762000882,-0.13088086933019094,-0.1314164925335918,-0.13204981429211077,-0.13264829338414066,-0.13324754893968146,-0.1338867396338074,-0.13460502822805315,-0.13544169790346217,-0.13643567109057944,-0.13762628462062457,-0.13905289678385996,-0.14076929451201114,-0.14281484853002696,-0.14512584010359944,-0.1476325215769071,-0.15026625849266406,-0.15295711134121623,-0.15563636517227347,-0.15823332450128413,-0.16067865596732325,-0.16297513390552948,-0.16547958292328266,-0.16814396603276782,-0.17083842653804962,-0.1734334185557697,-0.17579963752053263,-0.1778059544473073,-0.17932172249135697,-0.18021671291580965,-0.18040423253066767,-0.1804029767928844,-0.18039733615771558,-0.1803839645058908,-0.1803595730371046,-0.18032082831789378,-0.18026431929386624,-0.18018687290404575,-0.18008510428420085,-0.17994855073987956,-0.17935833576595175,-0.17778232156101584,-0.17481856479060698,-0.17006422473354574,-0.16311840706700492,-0.15365068161189346,-0.14122286399835973,-0.12476314559373142,-0.10393317308336483,-0.08071430447271821,-0.042320973487312646,0.008721550256986458,0.1008227971661972,0.24892609253974027,0.5365876838618812,1.1271174209250903
