theta,I_n,I_u
0.5262167694762904,-0.09390502852899121,3.5043217252720966
0.5405902131957202,-0.0951583198149263,1.785918079015325
0.5553605563730069,-0.09892613504607109,0.8900269606014912
0.571461360229351,-0.10470808845481291,0.5143956938226897
0.5903860913026172,-0.11288928412325759,0.3193933281727314
0.6154308418769532,-0.11611178002145396,0.22809317531085258
0.6576019188302791,-0.12299185208396295,0.19602777484065034
0.7290321842290038,-0.09309258802185538,0.1591574344600223
0.8003972407741873,-0.06795326345603414,0.2216582484467686
0.8717796021658617,-0.0018848755402078995,0.1652209076638282
0.9432627300020567,0.0013975686771910887,0.13411793419639687
1.0149304224576683,-0.014777037191660581,0.11320057389259072
1.0868485271677204,-0.016856246974729094,0.08288294123581935
1.1590391601014691,-0.03814656183029933,0.10146965172377943
1.2314646306498656,-0.0465392655237272,0.11199961998385596
1.304038181081507,-0.0654583960306018,0.14161877525446043
1.37665522764591,-0.07727134194854662,0.17829740466043076
1.4492375337567023,-0.08702353609068136,0.20364308535100203
1.5217628444127818,-0.07796908703290013,0.18305682397396697
1.5942577423403954,-0.0643009444063514,0.16899457882313457
1.6667676135701948,-0.03718245030923157,0.1593426831729825
1.739329213697957,-0.02857376379185208,0.11772369774352762
1.8119403978006592,-0.008671433127923555,0.03523449140242641
1.8845408166233113,0.012229627868939394,0.020325579832842736
1.9570301391074703,0.027471365589242288,0.01218276361276673
2.029310706748679,0.031733928452948285,0.01291733624602204
2.164480253798992,0.03216588912481035,0.02434961719560172
2.2360406188063937,0.019170830781511744,0.02343462088662967
2.307459929818262,0.014895306180092504,0.02293550986170255
2.378823055032459,0.020123650320710566,0.022814857406887493
2.450212201291852,0.019025900577872575,0.023063866228398677
2.5217106367846656,0.04082415221265189,0.023795946992226376
2.5934034255662226,0.0322095982851734,0.02526622888811074
2.665350924708947,0.040770405607056866,0.02778492590855373
2.7375693270334107,0.049545523540084103,0.03169558169077449
2.8100155759393948,0.045102183693336316,0.03763206888586368
2.8825984142078793,0.13403329477870354,0.046940069073757765
2.9552145265421803,0.07051456748391956,0.061065208404902475
3.027790780005538,0.037426294271546666,0.08251590111224294
3.1003109291263744,0.025639207264389636,0.10589229020020248
3.172805476906521,0.0067555037601263876,0.11618387500909104
3.2453195665355845,0.026151043144057473,0.12281245168358991
3.317887439394122,0.004830408692846818,0.09789779605376188
3.3905014036470513,-0.04206966346020289,0.07921979239757106
3.463095059529257,-0.0552457260442906,0.08483261176988498
3.535566269543646,-0.060633650567248704,0.05081971335764333
3.578188579341217,-0.10266255232797832,0.05279537608952411
3.603427519367904,-0.14378772406631504,0.054329091442143415
3.6224590830120795,-0.22964708357006985,0.05105197212030344
3.6386223757364666,-0.34586965132828146,0.04878575064924222
3.653425878800413,-0.4757521282282658,0.054630622700531616
3.6678094230660836,-0.5495060338580924,0.04836653352321232
3.682182866785513,-0.47432995616911705,0.04765950614778111
3.6969532099627997,-0.33880773699392885,0.05395382413111637
3.713054013819144,-0.2191896496316784,0.04803785866321297
3.73197874489241,-0.1113410147034496,0.05337111894569423
3.757023495466746,-0.08471755943044254,0.07855778474333805
3.799194572420072,-0.021280465012260177,0.10707179909373483
3.870624837818797,0.01581875292111875,0.0889876808202046
3.9419898943639806,-0.030440990100509796,0.06368651870343364
4.013372255755655,0.0002909757410552891,0.032183894571534616
4.08485538359185,0.011089505953424464,0.03970914178857374
4.156523076047462,0.025445353764532993,0.038841870275357314
4.228441180757514,0.04239488153220358,0.03884356304255677
4.300631813691262,0.03903276008424626,0.058302156525890006
4.373057284239659,0.035276308586464175,0.05231647584299609
4.4456308346713005,0.026735688518880134,0.07482017999672229
4.518247881235704,0.020551589028081556,0.07896951610335677
4.590830187346495,0.036894590155998906,0.08596362469233798
4.663355498002575,0.02540724305754852,0.0898443957641941
4.735850395930188,0.03600046237772758,0.08972105168603904
4.808360267159988,-0.025098912989158704,0.09036862408363489
4.88092186728775,-0.02264065108104403,0.08475359627938621
4.953533051390452,0.0112735541508132,0.06584679038535633
5.026133470213105,0.022638179359155058,0.0333479157180241
5.098622792697263,0.02760364733762624,0.01153060303184594
5.170903360338472,0.04223985377438727,0.02932954807751897
5.306072907388785,-0.012663071150089243,0.015475658738306051
5.377633272396187,-0.013799018011494146,0.017878805040443806
5.449052583408055,-0.014868222477946233,0.022483011706709896
5.520415708622252,-0.016339181139937615,0.02790696328226599
5.591804854881645,-0.018204989861733557,0.03218703495810355
5.663303290374459,-0.020594038522973496,0.023074974106105702
5.734996079156016,-0.023890810178756907,0.03356625021377186
5.80694357829874,-0.028932487250604825,0.04004434400637822
5.879161980623204,-0.037704715461909385,0.06984074313983608
5.951608229529188,-0.05607225950519636,0.08481662634682742
6.024191067797672,-0.09217238073344725,0.14110037020721028
6.096807180131973,-0.11555748083635609,0.19199003147944732
6.169383433595331,-0.1055872407644112,0.19055598651540884
6.2419035827161675,-0.08985395223024094,0.15340518598750752
0.03121282331672755,-0.08335919462440543,0.16885496838504732
0.10372691294579135,-0.08277558339453749,0.15300792802077418
0.1762947858043285,-0.08612593820056921,0.17027795205416615
0.24890875005725838,-0.09332626862427516,0.2444012195413388
0.32150240593946383,-0.10401138736086932,0.24901145806842068
0.3939736159538526,-0.09662791480051997,0.1740462146662409
0.43659592575142386,-0.10348486428155632,0.2352279500255777
0.4618348657781109,-0.10856379315136762,0.34637760799555906
0.4808664294222865,-0.10324927179970904,0.5203252450630356
0.49702972214667374,-0.09852468736713331,0.8770338886241968
6.809402076655877,-0.09390502852899121,3.5043217252720966
