kx,ky,vx,vy
0.92913818359375,0.0,1.6721760407090187,0.0
0.9291381818779431,0.007235240412404552,1.6719862520694733,0.0227087140083313
0.9290160859673303,0.014460326284191853,1.674249954521656,0.0453866645693779
0.9286866110460522,0.021668121403808693,1.6809411868453026,0.06803259253501892
0.9284053275073373,0.028879911049917422,1.686125434935093,0.09068078547716141
0.9279164231889186,0.03607432716603539,1.695722483098507,0.11331300437450409
0.9274270109225251,0.04326865848593359,1.704922504723072,0.13593963533639908
0.9267863972190538,0.05045025349040434,1.717195801436901,0.15856682509183884
0.9260795361465957,0.05762620413385543,1.730559729039669,0.18119454383850098
0.9253423172951315,0.06479951005027032,1.7441712990403175,0.20381522178649902
0.9243732565199849,0.0719530506664396,1.7626332938671112,0.22648153454065323
0.9234984368451495,0.07911442999727658,1.7784409821033478,0.24911107867956161
0.9224257533282394,0.08625871455745185,1.798255629837513,0.27179646492004395
0.9213243318044582,0.0934002505342377,1.8181818425655365,0.2944846451282501
0.9200960862655221,0.10053047596615736,1.840417806059122,0.31722455099225044
0.9188628428746112,0.10765983864389396,1.862171895802021,0.3399577885866165
0.9175048729637361,0.1147571737046734,1.886133387684822,0.36269497126340866
0.9161407458111268,0.12185328252432018,1.9095860570669174,0.38542690128088
0.9146504243931577,0.12891663186562827,1.9352030605077744,0.40818263217806816
0.9131526581046178,0.13597832180182173,1.960281603038311,0.4309372380375862
0.9115271223384563,0.14300635684203325,1.987475760281086,0.4537392035126686
0.9098927410873519,0.15003218177810304,2.0140990056097507,0.4765469431877136
0.9082488811052581,0.15705571611559993,2.0401448383927345,0.49935518205165863
0.9064840388851282,0.16404674731953148,2.0680327527225018,0.5222368128597736
0.9046896662072336,0.17102979812108887,2.0957126431167126,0.5451427139341831
0.9028927853831465,0.178012252237701,2.1225715577602386,0.5680490434169769
0.9009905687885504,0.1849656761860417,2.150803029537201,0.591048464179039
0.8990523746479397,0.19190889795626517,2.178866483271122,0.614088162779808
0.8970623744229104,0.19883742696564533,2.207066424190998,0.6371891051530838
0.8950099680530449,0.20574796378807192,2.2355883978307247,0.6603715792298317
0.892980793638421,0.21266483113084148,2.2625948935747147,0.6835301108658314
0.8908999998148649,0.2195665634000909,2.2896375879645348,0.706758476793766
0.8887576715430022,0.2264500452248346,2.3168830424547195,0.7300796434283257
0.8865488202027033,0.23331342263590313,2.3443906754255295,0.7535126060247421
0.8842933940734029,0.24016215172944083,2.3717092238366604,0.777034554630518
0.8820901941356833,0.24702594434900862,2.396807409822941,0.8004667237401009
0.8797442228009921,0.2538456331609813,2.423603281378746,0.8241699114441872
0.8773751491607451,0.26065716304903264,2.4496366679668427,0.8479318097233772
0.8750629800929332,0.2674855019371463,2.4733075350522995,0.8715739771723747
0.8726485633584415,0.2742808914441974,2.4977423325181007,0.8954370468854904
0.8701209900764958,0.281038800397263,2.5230904035270214,0.9195728525519371
0.8676510594842247,0.2878138437791329,2.5460045784711838,0.9435742907226086
0.86515376027811,0.29457876687327605,2.568122982978821,0.967637687921524
0.8626090296108979,0.3013268431200638,2.5898010283708572,0.9918181672692299
0.8599513551728019,0.30803522416007795,2.612230997532606,1.016312338411808
0.8573664782799606,0.31476682276144197,2.631909027695656,1.040585309267044
0.8547495674615614,0.32148618811315693,2.6507895812392235,1.0649296045303345
0.8519807615057415,0.3281504044495732,2.6710276789963245,1.089738667011261
0.8491910315230788,0.3348048277771414,2.6901834793388844,1.114609632641077
0.8464640454493195,0.34148015148931465,2.7067531421780586,1.1392402350902557
0.8436207866461183,0.3481109584827932,2.723923899233341,1.1642500832676888
0.8408096097720441,0.35475168968710447,2.739044487476349,1.1891048029065132
0.8378672259745805,0.36134056791401964,2.7549522817134857,1.2144198566675186
0.8350107719265407,0.36796055568154373,2.7678656056523323,1.2393475621938705
0.8319937290693937,0.37451543207512766,2.782005287706852,1.2648732662200928
0.8290045918620271,0.38107907232313776,2.7941307947039604,1.29022728651762
0.8259661798174444,0.38762037775257263,2.8055421859025955,1.3157254755496979
0.8228311872168962,0.39411922404733674,2.816994119435549,1.3415881618857384
0.8197784317833144,0.40065023447105536,2.825539194047451,1.3669870868325233
0.8165611318798632,0.40710857122927346,2.8351934403181076,1.393074244260788
0.8134246613275546,0.4135994672506537,2.8419788256287575,1.4186648651957512
0.8101222472844107,0.42001444494944906,2.8498295806348324,1.444978665560484
0.8068992395841228,0.4264624722704229,2.8548515290021896,1.4707620814442635
0.8035137247496581,0.4328334141861538,2.8608245477080345,1.4972768798470497
0.8001967392560686,0.4392334962236416,2.864156998693943,1.5232775509357452
0.7967346546594013,0.4455619930848031,2.8681211434304714,1.5499357357621193
0.7933121541432813,0.45190655663266865,2.86990312859416,1.5762034580111504
0.7898614314961577,0.4582350846681596,2.8705395460128784,1.6024465039372444
0.7862781776595433,0.4644941626901304,2.8715632632374763,1.629294279962778
0.7826952476318466,0.47075009424831205,2.871004670858383,1.6559386178851128
0.7791011126428539,0.47699762575472815,2.869047664105892,1.682425856590271
0.7754580772733976,0.483216950669063,2.8662426844239235,1.7089814618229866
0.771702482988642,0.4893723374166126,2.8634874299168587,1.7360283359885216
0.7679649713500717,0.49553449673291466,2.8589333593845367,1.7626828774809837
0.764109968918955,0.501627400919625,2.854485336691141,1.7898643501102924
0.7602672512593444,0.507724083413162,2.8483402468264103,1.8166564516723156
0.7563735551156557,0.5137882709045107,2.841386653482914,1.8434873968362808
0.752428578674121,0.5198190243673395,2.833634950220585,1.8703492246568203
0.7484319788232282,0.5258154887945152,2.8250963799655437,1.897233821451664
