theta,I_n,I_u
0.033064519997479544,-0.44879571311147753,13.203405964808553
0.10576025554091657,-0.4580023623940205,2.2034260586727092
0.17851062545940521,-0.4706535714954358,1.083925158634815
0.2513059677048681,-0.39423726198361597,0.9058272930753613
0.32407797490130924,-0.31129471863671737,0.6291277649378327
0.39672305241338035,-0.22314722511862337,0.3679890257499376
0.4371982418820198,-0.19722876483495427,0.3131452550911731
0.46193724576449635,-0.18781327981863363,0.281661107695585
0.48082873879553756,-0.18096533241027615,0.2616092718577782
0.49697043086746434,-0.17623453971139952,0.2587914740683894
0.5117973989098261,-0.17165028432616655,0.27514001188669596
0.5262167694762904,-0.16761230662993068,0.2360352950882826
0.540625978043897,-0.16353414841999828,0.2330280890345113
0.5554196566839968,-0.1573806019661848,0.2532084681103923
0.5714988630747192,-0.15144111883664876,0.21307264891978486
0.5902843549686729,-0.143795891083121,0.21788185719993755
0.6148337875956538,-0.13221576902557713,0.1995191413298946
0.6548860129290917,-0.108071340293234,0.19226911033427524
0.7264979185372261,-0.059492313559057285,0.12975054397522673
0.7980415432651975,-0.0015523088891549446,0.12975794746646097
0.8695995879432951,0.057133383748803265,0.14798218996054072
0.94125670919699,0.0542942465169392,0.15229886998367012
1.0130973163485613,-0.05354392793766516,0.13668767325142797
1.08518762247129,-0.07671765740910796,0.10519032969159207
1.1575520021364825,0.005137316323460692,0.09795810590677258
1.2301539596828266,0.07507502335625948,0.11965750321895773
1.3029065936361381,0.09499034609367092,0.1710246105300144
1.3757044434421597,0.10664436687979117,0.233199619083004
1.4484681085765854,0.1299167817659225,0.28722224240700145
1.5211744676541639,0.17386067719778883,0.3315761120874195
1.5938499062036544,0.2249005792910434,0.32281218308318477
1.6665401466787646,0.2526857597719935,0.3030932108141218
1.739282284170422,0.26000992708128695,0.263187548829539
1.8120742446263047,0.22793475295498722,0.22139034234253455
1.8848552051259697,0.1917024523125779,0.15723724543785805
1.95752409374042,0.1658049299680599,0.16093767006594395
2.0299826414040334,0.12315487781743857,0.21793617641489046
2.163812910189815,0.12186945132295447,0.07147822701928656
2.2355530044092706,0.09064822943345192,0.07362788963166006
2.3071506912934208,0.09056295988842919,0.10271229905321533
2.378691524089782,0.08298654544796849,0.13436649720094748
2.4502583882440607,0.07865823232294927,0.1705333452148209
2.5219350920356085,0.08887995733824554,0.196985067792405
2.5938073738342915,0.07127487932633657,0.23397978058462982
2.665935887315573,0.08708682590674803,0.24132784090570783
2.7383365756904468,0.14621422102085863,0.2505553276009155
2.810965408735008,0.25124663430709465,0.2827392662031961
2.883730051044198,0.3206982917951125,0.33186851918744387
2.9565267547253082,0.10310868551305635,0.3553034091530615
3.0292825426385663,0.2998427260604914,0.4020794075375759
3.101982201808605,0.6891048277049331,0.4110326998575948
3.174657173587273,-0.5843557199096903,0.389952535573107
3.2473529091307096,-0.16571089208471165,0.35002355452262573
3.3201032790491984,0.14341774483939831,0.3164223993348414
3.3928986212946612,0.039173899276313914,0.28376793068634604
3.4656706284911025,0.0435006595315483,0.24694188919146431
3.5383157060031736,0.06934901086003861,0.20166486487360039
3.578790895471813,0.07728623764654126,0.19105409726280295
3.6035298993542897,0.06580844547677193,0.1772360273764955
3.6224213923853306,0.08590044316070708,0.17709161004350318
3.6385630844572576,0.06734953489913549,0.1717954408329922
3.6533900524996192,0.09421681659455726,0.17194404963896895
3.6678094230660836,0.07739699085343574,0.17142391770391027
3.68221863163369,0.08816304137249995,0.17546969576953717
3.6970123102737897,0.07403676024404955,0.17734116529944016
3.7130915166645124,0.07761689137684236,0.17439912646791733
3.731877008558466,0.06839428151026838,0.18053420063036982
3.7564264411854467,0.09056809838641477,0.17469183978079048
3.796478666518885,0.06645183761116205,0.173762030678036
3.868090572127019,0.09847107873154058,0.15911076597484153
3.939634196854991,0.08374865211171345,0.12782937205662123
4.011192241533088,0.09255018828991773,0.09601484421712117
4.082849362786783,0.0867934125759813,0.10053843689351995
4.154689969938355,0.09135146062355674,0.19672732392031456
4.226780276061083,0.14369197833619374,0.24158760222568348
4.299144655726275,0.1776989273877925,0.18189204856820623
4.37174661327262,0.19320630914616513,0.20681510811930182
4.444499247225931,0.23141986481506005,0.24285988381637477
4.517297097031953,0.2665554653796341,0.29797996598161625
4.590060762166378,0.28852617654367,0.34571774758376705
4.662767121243957,0.2786421823567801,0.3570552831901602
4.735442559793448,0.23511693569534936,0.35443587460851567
4.808132800268558,0.18779269075597455,0.3082960217582162
4.880874937760215,0.15324971776419707,0.24543095000029108
4.953666898216098,0.1205691833618997,0.1930132181394285
5.026447858715763,0.1167011497776545,0.13094482047768502
5.099116747330213,0.09568877866159914,0.12184645159683495
5.1715752949938265,-0.006239332983174311,0.1477898544722137
5.305405563779608,0.06183616580227629,0.0931064147549826
5.377145657999064,0.04060312352596412,0.10906783728107945
5.448743344883214,-0.02566258849826771,0.14151292934562898
5.520284177679575,-0.07470003208426897,0.1460077408273166
5.591851041833854,-0.11361626941542348,0.15525468860210728
5.663527745625402,-0.1372220069165434,0.17754094433139805
5.735400027424085,-0.1675593617186678,0.20273823166201532
5.807528540905366,-0.21022847835621997,0.23664179296357088
5.87992922928024,-0.2553835566074862,0.2943556080728899
5.952558062324801,-0.3116213224664725,0.4010569410056506
6.025322704633991,-0.3888776536409565,0.5845672267925247
6.098119408315101,-0.4662113992511699,0.9639454875153052
6.1708751962283594,-0.5219959792063927,1.1283614685769976
6.3162498271770655,-0.44879571311147753,13.203405964808553
