theta,I_n,I_u
0.7861843477451935,-0.08241631694686963,3.270766577342105
0.800459623770446,-0.0913627688026277,1.5768465280495116
0.8151404085267575,-0.10213260180959928,0.700814618333371
0.8311583362999059,-0.11032556078216459,0.4091644826942346
0.8500041825166776,-0.10171604583497748,0.2526550141051415
0.874976577124295,-0.09901561364701361,0.18333256310452292
0.9171094094373204,-0.09826712463314582,0.17281483981632104
0.9887177543236912,-0.07358542467392733,0.1433371344505671
1.060557595572452,0.0006768078622452213,0.1390254805324867
1.132667396017088,-0.04701121922127757,0.15406726981860297
1.2050322809538345,-0.06368240739173926,0.1576291880606845
1.2775814457567567,-0.07537246761773701,0.2282832900398276
1.3502113986607227,-0.0974134255843857,0.2399663877670757
1.4228297030174195,-0.1017937235536097,0.2392098320940879
1.49539227839982,-0.10968828697932187,0.23769108174023876
1.5679109111861795,-0.12373959503966946,0.24240613754983903
1.6404276347966775,-0.12267963740074339,0.241199444917378
1.712985839518002,-0.09619118474315423,0.17067740204692056
1.7856006636718635,-0.0428128586292919,0.08558788137762521
1.8582328682423237,-0.02276309707657101,0.04854134379295157
1.9307925197072213,-0.03351337161362195,0.022360867793184247
2.0031757262511043,-0.018103980066357286,0.003377905792703871
2.075307185591746,-0.0022230731689830774,0.03231863296289698
2.1471676493619176,-0.01303698977506808,0.029976366147910733
2.218791961746462,-0.008505058386758862,0.027267034646778314
2.290254482654225,0.0012892915322582714,0.04007179849007663
2.423717308645368,0.01816669212116503,0.02289040249739467
2.495183286817781,0.02120867796157321,0.02234147193076363
2.5668122461569753,0.006720552507708234,0.02238168204610534
2.638677968448075,0.027563044129438198,0.023130520578692148
2.7108154385609797,0.10300033353147671,0.02478786205599173
2.7832033582729903,0.05423977763959762,0.02767369343657636
2.855765619132754,0.04991911967165404,0.032315558665227964
2.9283982193728137,0.030850413432415486,0.039358460366464704
3.0010120459461733,0.023209165348769094,0.049214980842133826
3.073568745162709,0.028735373946694263,0.06079026121968571
3.146076123916045,0.031584340693546376,0.0696016694684276
3.2185950577975735,0.022326815024740286,0.07431509204126985
3.2911590686955097,0.005820617211222937,0.0685839154455928
3.3637784198362675,-0.00580197447928002,0.06021642910192401
3.4364077881363264,-0.00951075577338397,0.06474716434606738
3.5089538714703643,-0.012536224695638153,0.11667629771980126
3.5813134688870294,-0.008019974688245569,0.10242265563342542
3.6534175875804005,-0.010665099158304561,0.0807033466074213
3.7252515159285515,0.0014003299705099828,0.07422607852479737
3.7968551791312026,-0.01242238294001117,0.07312963911641927
3.838986936882766,-0.06091741246664161,0.060638761638893576
3.8639582442716067,-0.12126340908481484,0.07015866921352684
3.882803752893513,-0.199770931285253,0.06858760605729068
3.898821165458967,-0.2978090195426642,0.05986589309913033
3.9135016859032596,-0.41748535891666794,0.0577903945550177
3.9277770013349866,-0.5364896081578414,0.05440883944492653
3.942052277360239,-0.4343954864385087,0.07413502994957066
3.956733062116551,-0.30864537438227674,0.07433058573322962
3.972750989889699,-0.1897132886381098,0.062016545129825
3.9915968361064706,-0.10873649089502288,0.05591904075850394
4.016569230714088,-0.06648477246168273,0.06714832350250693
4.058702063027114,-0.004949855093041699,0.06718142174497917
4.130310407913484,0.01881591038435144,0.0575052256429477
4.202150249162245,0.03508303434731576,0.03469922006623869
4.274260049606881,0.02657372921213335,0.060252114868106416
4.346624934543628,0.05061276572797156,0.06622787318991423
4.41917409934655,-0.017005528944124174,0.07091957534197327
4.491804052250516,-0.02822778245113983,0.0843395277833395
4.564422356607213,-0.026145569859495985,0.10544033812865236
4.636984931989613,-0.014007533622300448,0.1179830419154343
4.709503564775972,-0.0028427575101733454,0.11099307171172049
4.78202028838647,0.007659848196953711,0.09458552303493907
4.854578493107795,0.008353482190731093,0.06932153793247878
4.927193317261657,0.011497510506426943,0.06267285592270372
4.999825521832117,0.018597840459652955,0.05227081677355524
5.072385173297015,0.040011106427559534,0.04815372791486902
5.144768379840897,0.07118169844831838,0.05493454581232628
5.216899839181539,-0.008863220023441518,0.04699084848587884
5.288760302951711,-0.011137678457692793,0.043543037016727404
5.360384615336255,-0.011218812087464464,0.06269580872581709
5.431847136244018,-0.017891811632941564,0.06943079439247389
5.565309962235161,-0.012641959093961585,0.0443311659831331
5.636775940407574,-0.013640674069330366,0.029697662353100666
5.7084048997467685,-0.015001445243012132,0.027707723986704735
5.780270622037868,-0.016944314873502096,0.034014536220016885
5.852408092150773,-0.019889191972601108,0.0028641304718065746
5.924796011862783,-0.024660615541440195,0.018270810768610035
5.997358272722547,-0.03314153667795477,0.0630134573456121
6.069990872962607,-0.05141974675181834,0.09547488438987856
6.142604699535966,-0.09480458793619996,0.17264684433593688
6.215161398752502,-0.12902435625483985,0.2517169459601466
0.00448347032625174,-0.1252144204582265,0.2387751650227621
0.07700240420778022,-0.11059315905662588,0.2381462321499979
0.1495664151057167,-0.10139172324409458,0.24449408930296637
0.2221857662464742,-0.09735080154801494,0.24605681142965655
0.29481513454653346,-0.09431574704514327,0.24655825682218097
0.3673612178805713,-0.1225710998555233,0.22737655074228372
0.4397208152972363,-0.124295780344959,0.21713692951029934
0.5118249339906075,-0.10861330235056936,0.241094901114446
0.5836588623387583,-0.09674251789886129,0.16275490496739317
0.6552625255414095,-0.07472186319376109,0.12161806616858371
0.6973942832929726,-0.0843298349184536,0.14751920539441962
0.7223655906818135,-0.10720125799992833,0.23966076578908616
0.7412110993037198,-0.09399608353434025,0.37845190298723613
0.7572285118691736,-0.08230935567973122,0.6623017604554128
0.7719090323134667,-0.07868854148660594,1.554423781302193
