theta,I_n,I_u
0.7861843477451935,-0.05439046764595764,2.555564839444294
0.8004490790352824,-0.0622816625500237,0.9115734726999626
0.8151231005604447,-0.06977354525829706,0.38185394561564007
0.8311480538280225,-0.07650571325935186,0.22431076001248407
0.8500374569339776,-0.061740051688886466,0.1250210830602615
0.8751662972345433,-0.06323106949217663,0.10790057624396873
0.9179926718722915,-0.06676372795140785,0.11492270977317769
0.9895502491729636,-0.06131325705684621,0.10100539170724235
1.0613400387679823,0.0014049247151749053,0.09731554334460228
1.1333993174448371,-0.04057081635437832,0.10433392671811034
1.205713019428527,-0.05323953772172827,0.10113623594780644
1.2782098368307677,-0.056529265387304274,0.15128911396071004
1.3507863887448477,-0.07609217634288686,0.15922224254150577
1.4233507225078217,-0.07921938114236499,0.1596342351264955
1.4958592960439228,-0.08405178025151423,0.16581432366590418
1.5683242165445999,-0.10236645910041191,0.18091587684614693
1.6407874978897055,-0.09563468502614053,0.18913574395390556
1.7132923560385913,-0.06943512289690729,0.1230279256756105
1.7858537286668734,-0.031725171307871405,0.0657302824136726
1.8584322238018527,-0.01692481962516204,0.040365169677331544
1.9309379751917313,-0.025708663863690875,0.02266269906541422
2.0032673723149763,-0.0168204794275366,0.006143478906459799
2.0753452935291694,0.0003694873866102873,0.026177209779323488
2.1471526364269677,-0.012776873144364289,0.023116391811842257
2.2187241536299394,-0.009422974039653018,0.020916424819785222
2.2901340311695506,0.001869235832183799,0.031720133574163735
2.4238377639523963,0.0077705736578320495,0.01698477733305686
2.4952510957841607,0.010707445815580923,0.016293339100148834
2.5668272620339794,-0.0006379800607871453,0.01603269752801123
2.6386398570938763,0.011532250180569279,0.016274485275246817
2.710723793263602,0.0685925690579833,0.0171059591520677
2.7830578952619414,0.033226335476331345,0.018655993772537995
2.8555662642885746,0.025503985109507358,0.021089913589983515
2.928145156520255,0.019429622068229457,0.024566523614349352
3.000705538258112,0.013145054538442483,0.029114893514017984
3.0732088876704475,0.01713153102398802,0.034106935559856395
3.145662815161294,0.0386232067505746,0.037799761223363565
3.218128037024775,0.02918989648127682,0.038761144920072335
3.29063803372643,0.02375395486866834,0.03653608269014602
3.363203423818253,0.012383488879847164,0.03458430167039702
3.4357794149413143,-0.0012124863180691266,0.03332687287685727
3.50827312216746,0.006748045107027455,0.06948177482997764
3.5805816162554365,0.005837566487539599,0.06449808406512039
3.6526352099722503,-0.004938468900554702,0.05576798874863103
3.7244190845939893,0.014076581666061103,0.0445259510362875
3.7959719687861058,-0.0019117119412878133,0.04392626962889406
3.8387972213873853,-0.019836821971251545,0.035152576042042256
3.8639249734535297,-0.05390365564250103,0.04704774054501144
3.882814034479661,-0.1174222718291583,0.049414067337922966
3.898838472971544,-0.19461134365164856,0.03419085677901841
3.9135122307632635,-0.3246573325006346,0.028759853837943654
3.9277770013349866,-0.45228533470330345,0.03757234254202322
3.9420417326250754,-0.34378502050724,0.049045729036628766
3.956715754150238,-0.21249890410796968,0.0524152550571425
3.972740707417816,-0.10704145362371191,0.044732818959983434
3.991630110523771,-0.041259631747138405,0.034085833162892536
4.016758950824336,-0.028103649027130823,0.03960738272716548
4.059585325462084,0.0011718028774009039,0.04456620307016066
4.131142902762757,0.014359313358297094,0.04348282648384167
4.202932692357775,0.025420115253810053,0.026816606131711423
4.2749919710346305,0.026615577563955984,0.03682148267463788
4.347305673018321,0.05237508530466653,0.03554522815084263
4.419802490420561,-0.00224706630301951,0.03263138903769673
4.49237904233464,-0.004895830164123186,0.04986779767940497
4.564943376097615,-0.002323008909918461,0.06073871617799752
4.637451949633716,0.00223402115143845,0.06660830917165998
4.709916870134393,0.010596955915180797,0.06406497867157498
4.782380151479499,0.008796947599209988,0.049423303452046034
4.854885009628385,0.005049704136149599,0.04000133307687812
4.927446382256667,0.0077464987457453475,0.04094425869161324
5.000024877391645,0.008465101121631253,0.031733535231258714
5.072530628781524,0.023945635639337957,0.031895602323509825
5.144860025904769,0.04804323564126475,0.036125933256649576
5.2169379471189625,-0.007960956197847875,0.027663381467417633
5.288745290016761,-0.00803818918901749,0.024740576000125865
5.360316807219732,-0.008157127776077189,0.04518957567980379
5.431726684759344,-0.013773567064066922,0.051767926507142535
5.565430417542189,-0.009637727414698798,0.03462884705247804
5.636843749373954,-0.010488695196466965,0.01964376748468956
5.7084199156237725,-0.011594788925624442,0.01994036416485722
5.780232510683669,-0.013140668715443405,0.03045395735357047
5.852316446853395,-0.015456189781910294,0.005584010248330598
5.9246505488517345,-0.019157040804452723,0.01821943576725097
5.997158917878368,-0.0255512108343044,0.05308929202828058
6.069737810110048,-0.03806388320417491,0.07271017889171115
6.142298191847905,-0.06688660591229072,0.12196344856552431
6.214801541260241,-0.09969480038273137,0.19645998219479424
0.004070161571501209,-0.09756604193460716,0.1723900121159421
0.07653538343498191,-0.08436548970749622,0.16427091721303194
0.1490453801366371,-0.07652050195001757,0.1581542496234797
0.2216107702284599,-0.07313103107011874,0.15878111494977465
0.29418676135152116,-0.07045509383044962,0.16306623833842304
0.36668046857766684,-0.08606686259324033,0.14400363694901216
0.4389889626656434,-0.09022813364473307,0.1413379933672833
0.5110425563824571,-0.07794682694391081,0.1693523327054809
0.5828264310041962,-0.06469855492818821,0.10293663841563475
0.6543793151963126,-0.04968004208631875,0.0793790187862221
0.6972045677975922,-0.048984841761266364,0.07823281336908786
0.7223323198637367,-0.06995671426039969,0.1254522515179477
0.741221380889868,-0.06321298886841994,0.20494497541838738
0.7572458193817511,-0.05489971776447759,0.35773893911193083
0.7719195771734705,-0.05240501457410389,0.8971109385289403
