theta,I_n,I_u
0.0,-0.1334735077278459,4.987708070547884
0.014498327730126732,-0.13705967654437554,1.497182053555506
0.029415241870546626,-0.14422441764193913,0.6888784247159425
0.04571509438044059,-0.15331651629553564,0.43950005989065305
0.06495317485424351,-0.163981246555236,0.33554089064274023
0.09061506052576675,-0.1565655313320259,0.2505131365210948
0.13465618790097328,-0.14196429324250284,0.23471665827503568
0.20724765581768848,-0.0918354481745069,0.22390217643516303
0.2798629461977291,-0.0632751252700193,0.12362643912890292
0.35241637511497337,-0.04644126615373866,0.07948259003202539
0.42480386878443166,-0.03677900825117808,0.07948247196802304
0.4969450382678972,-0.03120840617656081,0.05364485411643111
0.5688153045130705,-0.028142523904641694,0.0461446736214451
0.6404431318636843,-0.02699051333338437,0.03840116339374895
0.7119010773340002,-0.027669073630821127,0.031665012695173474
0.7832735122952168,-0.029276549385156402,0.029822140470287185
0.8546440142204408,-0.02212548609430941,0.022887903233564887
0.9260942657029351,0.022372700084808822,0.03623443433450541
0.9977098715122811,0.005714078300596787,0.018931846481204367
1.069564418914186,-0.008230943925058626,0.020444778388085273
1.1416895145350132,-0.0021564301388516164,0.04368236909150943
1.2140643437549583,0.024312402149900332,0.01390469669357792
1.2866108467042765,0.021691099175346312,0.03271264931012966
1.359225265542853,0.023144248355159,0.03598922528500074
1.4318193119160905,0.01644682820139885,0.02954804828161424
1.5043566891122302,-0.004375351725793085,0.08716773777484105
1.637244070183674,0.011104494532752513,0.0510792340336448
1.709781453349347,0.0406037639969862,0.023862206452989747
1.7823755052492878,-0.0026586582789588087,0.027496684340837775
1.8549899221419572,0.012523562768095919,0.017228553068029014
1.9275364110024666,0.038091589967627945,0.01938639183524664
1.9999112164667068,0.006882360890602311,0.025811631544068916
2.072036279630103,0.025695508502746673,0.03492847907301926
2.143890800196335,0.009728656437259613,0.008872355496279117
2.2155063817875096,-0.0003432738940805015,-0.0009858135297628556
2.286956620994938,0.013297749633483905,0.012473660886132932
2.3583271248059337,0.006188566307045207,0.02107283063804889
2.4296998562243317,0.011043385191783037,0.022624164486272188
2.5011584126331217,0.010800180368108418,0.024898036790886143
2.572786449619561,0.01269699816261725,0.028423840455453174
2.644655857338229,0.00034693621235928565,0.034648655738246464
2.716797296304038,-0.00037699195567777793,0.04545370224951847
2.7891847664539116,0.014272209740035383,0.05712500533951725
2.861738469793629,0.027969424058486778,0.06575395328069011
2.934353987805559,-0.03891401997237309,0.06984761677355844
3.006945272732331,-0.030952142884216268,0.0704750490144736
3.050986346331192,-0.04282211883240334,0.06677372012644188
3.0766482190434266,-0.05032803167069453,0.07023517696720345
3.0958863945499973,-0.09114713461059788,0.07459924353503365
3.112186297985045,-0.17840958796992498,0.06945820478704512
3.1271031968567176,-0.3887595825632059,0.07371800927381596
3.141592653589793,-0.6236472192740083,0.07734507256889268
3.15609098131992,-0.3997268342803193,0.07463356040378973
3.1710078954603396,-0.16562667182885754,0.07207662899908467
3.187307747970234,-0.07618613398494148,0.07961567108362728
3.2065458284440367,-0.04909493598431682,0.07455174766496214
3.23220771411556,-0.04535649433141577,0.07304527847262546
3.2762488414907662,-0.035617315473671425,0.08066348145145058
3.3488403094074815,-0.038282083282955216,0.07727037877846306
3.4214555997875222,0.017993429277286855,0.07175217677147668
3.4940090287047667,0.013900323572539224,0.06135071943338311
3.566396522374225,-0.0005845440621533016,0.048131732488686296
3.63853769185769,0.000268071553943763,0.03618074972238529
3.7104079581028637,0.01263942583680683,0.029221566948207288
3.7820357854534774,0.010781559298343521,0.02527602190311568
3.8534937309237933,0.0110489537188387,0.022821979917712572
3.92486616588501,0.00726855450664582,0.021186645342608345
3.996236667810234,0.021138142268970078,0.01254530363696155
4.067686919292728,0.0013642925457659446,-0.0009269759895943242
4.1393025251020745,0.015120689517182416,0.008052063609691093
4.211157072503979,0.02935941381974993,0.03341923144468605
4.283282168124806,0.00977053911839805,0.02340359274998503
4.355656997344751,0.03885767401944767,0.017274780528697173
4.428203500294069,0.021427002635608865,0.015203503633659783
4.500817919132646,-0.0008997911143056977,0.025836409603120853
4.573411965505883,0.030618147021816578,0.022803748268417846
4.645949342702023,-0.0015789626172143937,0.07506654880363409
4.778836723773467,0.009133246833897718,0.05684223783697766
4.85137410693914,0.014199779883797416,0.024197650161037657
4.923968158839081,0.02007562156396342,0.036834700636347896
4.99658257573175,0.017233653666203014,0.03835234259437959
5.06912906459226,0.019796200421958534,0.014397229192637
5.1415038700565,-0.0071516854008676104,0.04514203191961583
5.213628933219896,-0.01260744135118507,0.022142610395367513
5.285483453786128,0.0053996002360005525,0.02191660068334252
5.357099035377303,0.022382460011118033,0.036839182971747576
5.428549274584731,-0.02212470511921884,0.027133982813553753
5.499919778395727,-0.029276316533985252,0.030359457234381226
5.571292509814125,-0.02767136513735887,0.03165779143126037
5.642751066222915,-0.02699260566703728,0.0383837253220169
5.714379103209354,-0.0281361809159648,0.04604958631944383
5.786248510928022,-0.031191820207933565,0.053456098895755776
5.858389949893831,-0.03675746491327431,0.07915956189661386
5.930777420043705,-0.046410503045651356,0.07891550737997921
6.003331123383422,-0.06323133065908743,0.11848572067477278
6.075946641395352,-0.09171979936141465,0.2237898608104285
6.148537926322124,-0.10344822791533967,0.16488689490773717
6.192578999920985,-0.12352450109262074,0.18776735426007032
6.21824087263322,-0.14010943259190686,0.27685086672469
6.23747904813979,-0.13944190682315538,0.39367228349124755
6.253778951574838,-0.13605775889046942,0.6477837431005848
6.268695850446511,-0.13331890099053387,1.4793059813380152
