theta,I_n,I_u
0.0,-0.3678005707453261,11.755308845255266
0.01453172877738312,-0.3743980553934937,5.217393092574935
0.029470129089481056,-0.38592358711949226,3.4094470607492857
0.04574806172907696,-0.40247557643730786,2.4245485104149345
0.06484941030516002,-0.4225452171526812,1.7685246445345075
0.09002083152630828,-0.43998578533518673,1.30816782947586
0.1319004758982272,-0.44518562148053303,0.9338643791548222
0.2046571839900386,-0.33797317795738896,0.7480591998531197
0.27744010196491153,-0.25491384235736275,0.48805413722576535
0.3501645173279562,-0.19871535837793067,0.31678170371418113
0.4227248344020858,-0.15851733620392336,0.23759960840174804
0.4950401059660746,-0.12832769768500263,0.17415180857117138
0.5670821549672568,-0.09435922315023315,0.15308927323320554
0.6388801405989133,-0.06353624290847072,0.11545903445120088
0.7105052031378818,-0.032941924804557605,0.10315750886820103
0.7820429813491088,0.011825664213994957,0.08700259527423924
0.8535772294429744,0.06943225231119668,0.08393998988969677
0.9251906038343692,0.11571465264096095,0.08871851011528246
0.9969687118854599,0.08357768748388263,0.06847894207445016
1.0689864731929395,0.0033949071865354325,0.071695962774859
1.1412757943263152,0.08032217479872553,0.08336345170409777
1.213816352456855,0.1525541079961589,0.07624298699809078
1.286529681360518,0.12401929652811929,0.08215683507275379
1.3593113708597584,0.11827475013331748,0.12656229956366688
1.432072534150936,0.1200915855274887,0.2114530238115766
1.504776777853719,0.10830152966527258,0.24992602671047218
1.636823981396268,0.2007543121101864,0.28430058425110444
1.7095282310656765,0.13820578631056457,0.224205149747318
1.7822893999281106,0.1393964561984738,0.1675839814931329
1.8550710874729859,0.13510976148881731,0.11534478913381066
1.927784403551625,0.15219179697001317,0.09290003481730237
2.000324936396648,0.08607946599744057,0.12850693264033594
2.072614228368919,0.1026421371588694,0.1591406145288449
2.144631959233796,0.07518562799841115,0.06011835424369904
2.2164100430296694,0.04170495905457763,0.045932457274024924
2.2880234054611313,0.03898173311822798,0.05339206740468811
2.359557649726783,0.04124937623694683,0.08293737037127465
2.4310957117313494,0.052978608015768223,0.11307507569833077
2.5027214054405613,0.05618085476311841,0.13584174785058026
2.574519552386386,0.0462069484076748,0.15067698343399913
2.6465608689504796,0.05786178262957761,0.1686434666541789
2.718876283089169,0.06704490848851671,0.18594396275167457
2.7914366946118374,0.07872948576720526,0.19629759329342042
2.864161329270827,0.13255869529478312,0.2018105259818288
2.9369444695030067,0.053587274031048154,0.2155510477311808
3.00970095164094,0.025098841517534567,0.24280784617408002
3.0515805753152794,0.011629585835344873,0.258225090872669
3.0767519850614864,-0.05585409807322532,0.26008192901829125
3.095853427580475,-0.1709831548916148,0.29655370340980014
3.112131410483477,-0.2817792569591646,0.2850011866207154
3.127069795701191,-0.35755620639405006,0.262435269317345
3.141592653589793,-0.1942543317761231,0.261660697749036
3.1561243823671763,-0.332492489188519,0.2733716230338227
3.1710627826792743,-0.2445417895119951,0.29653987504385043
3.18734071531887,-0.1338160244153964,0.31097240923082214
3.2064420638949533,-0.03299718279666536,0.2951192455839469
3.2316134851161014,0.016054613376399223,0.2958134942795743
3.2734931294880205,0.012082295419028694,0.27644625601212974
3.3462498375798315,0.07182058502118115,0.22717660912840362
3.4190327555547047,0.11316929775292255,0.20920099292092884
3.4917571709177495,0.0724645034230693,0.20175207023201358
3.564317487991879,0.0681633163622771,0.19124610245712972
3.6366327595558676,0.05612226799302625,0.17317007135143658
3.70867480855705,0.04703932226689615,0.15372509833226197
3.7804727941887064,0.05835158501081369,0.13723576856640288
3.852097856727675,0.06085404188993567,0.11435777303554485
3.923635634938902,0.05376871393413034,0.08375367362715215
3.9951698830327675,0.05924172770825388,0.05346105673587359
4.066783257424162,0.061577487636785645,0.044685674930057276
4.138561365475253,0.09337862039305701,0.05719232752503573
4.210579126782733,0.11925139945933184,0.15655117659268236
4.282868447916108,0.10020168853174456,0.12650391395524876
4.355409006046648,0.15915453480561023,0.08604763212147044
4.428122334950311,0.14904101078597656,0.10964043630112834
4.500904024449552,0.1631683422946203,0.1618682413298379
4.573665187740729,0.15861064095718078,0.221994532765155
4.646369431443512,0.1775431227620219,0.30473976347318454
4.778416634986061,0.11033476774646664,0.20163828494595024
4.85112088465547,0.10366697364671026,0.22208911930472489
4.923882053517904,0.10147223473499299,0.13805876863944908
4.996663741062779,0.10403037950124995,0.08816460739059084
5.069377057141418,0.13009070498124709,0.07746289060439084
5.141917589986441,0.057872850704430774,0.08963968435946874
5.214206881958712,-0.015557259054588369,0.07929138176145892
5.286224612823589,0.07034824979711855,0.07661344017971726
5.3580026966194625,0.10768058418166945,0.09815093475441833
5.429616059050924,0.06498262460368774,0.09317995045503115
5.501150303316576,0.009859042275230693,0.09501784073588064
5.5726883653211425,-0.03269748486025364,0.10492879191363944
5.644314059030354,-0.06098306287432212,0.1141059170963226
5.716112205976179,-0.08944512815205732,0.15352839214432124
5.788153522540273,-0.12193178909409047,0.17434907510643802
5.860468936678962,-0.15051017550769746,0.23797377932948618
5.9330293482016305,-0.18847385329491126,0.31546014292630886
6.00575398286062,-0.24061776483025152,0.48223538027939594
6.0785371230928,-0.3086532000420696,0.7439459405374164
6.151293605230733,-0.34281084586889116,0.7719253390527131
6.1931732289050725,-0.3603168543703114,1.1129726332776242
6.2183446386512795,-0.36413731218605566,1.6063536682656316
6.237446081170268,-0.3623125271472791,2.3078717903191652
6.25372406407327,-0.36114823392704304,3.35328171805631
6.268662449290984,-0.36259644516311185,5.210776025746771
