kx,ky,dh/dx,dh/dy
0.9052658081054688,0.0,3.3533396422863007,0.0
0.9052658079978266,0.0035549887890905588,3.353245437145233,0.015160396695137024
0.9052352888051851,0.00710984752368272,3.3540108650922775,0.030321583151817322
0.9052047642315326,0.010664685783033163,3.3545877635478973,0.04548213630914688
0.9051437102446165,0.014219133648842051,3.356023922562599,0.06064506620168686
0.9050673766028263,0.017773240489636476,3.3577949851751328,0.07580951601266861
0.9049757517042682,0.021326935603138218,3.359900586307049,0.09097575396299362
0.9048840801671245,0.024880567559024236,3.3618169724941254,0.1061401441693306
0.9047618276958054,0.028433285903037002,3.3645904809236526,0.12131018191576004
0.9046242338065186,0.031985378517953716,3.3676970079541206,0.1364828422665596
0.9044712766925581,0.035536773246614195,3.371135890483856,0.15165840834379196
0.9043029320233638,0.039087397430494566,3.3749063313007355,0.16683722287416458
0.9041191729582798,0.042637177855290184,3.3790075704455376,0.18201960623264313
0.9039199701617243,0.04618604069677377,3.3834387063980103,0.19720593839883804
0.9037052918197563,0.049733911466955036,3.3881987780332565,0.21239659935235977
0.9034751036580337,0.05328071496056843,3.3932866901159286,0.22759198397397995
0.9032293689611472,0.05682637520191463,3.398701347410679,0.2427925318479538
0.9029680485933269,0.06037081539208214,3.4044415578246117,0.2579987049102783
0.9026911010205007,0.06391395785657408,3.410506062209606,0.2732109799981117
0.9023984823337019,0.0674557239933658,3.41689345985651,0.2884298861026764
0.9020901462738016,0.07099603422141787,3.4236023277044296,0.3036559745669365
0.901781302695353,0.07453606910460242,3.4301138892769814,0.3188777193427086
0.9014413837711255,0.078073284944263,3.437461733818054,0.3341193348169327
0.9010855948520458,0.08160879979001351,3.445126287639141,0.34936998039484024
0.9007138805508472,0.08514252964154652,3.453105814754963,0.3646303713321686
0.9003414413580273,0.08867589205996411,3.4608839601278305,0.37988658249378204
0.8999529591813411,0.0922074187711805,3.4689747616648674,0.395152747631073
0.899533114235304,0.09573539822449256,3.4778893440961838,0.4104456230998039
0.8991123582689693,0.09926292847479908,3.4865989089012146,0.42573481798171997
0.8986753671787732,0.10278835575049874,3.495615117251873,0.44103650748729706
0.8982220727889296,0.10631158812406734,3.5049357786774635,0.4563516527414322
0.8977524049238912,0.10983253216574065,3.5145586356520653,0.47168123722076416
0.8972815483539414,0.11335302029471496,3.523972734808922,0.48700692504644394
0.8967789149648974,0.11686916202207459,3.534193716943264,0.5023678690195084
0.8962749423431102,0.120384774922625,3.5442029237747192,0.5177257284522057
0.8957542957375437,0.12389783190314041,3.5545063614845276,0.5331010669469833
0.895232151286723,0.12741040277498616,3.5645967796444893,0.5484728515148163
0.8946779156842293,0.1309181030477746,3.575481705367565,0.5638861656188965
0.8941220169839058,0.13442523144424914,3.5861502066254616,0.5792970731854439
0.8935491145446389,0.13792951016104066,3.597104027867317,0.5947292149066925
0.8929591218854971,0.14143083075252383,3.608340196311474,0.6101840361952782
0.8923672047011861,0.1449315602734081,3.619356669485569,0.6256369799375534
0.8917580186528722,0.14842923191897509,3.6306516602635384,0.6411140933632851
0.8911314725764768,0.1519237316498463,3.6422220692038536,0.6566170006990433
0.8904874738769,0.15541494342698517,3.654064618051052,0.6721473634243011
0.889841180079932,0.15890547275047112,3.6656817197799683,0.6876776292920113
0.8891772430573454,0.16239259935974554,3.6775666549801826,0.7032372206449509
0.8885108162326585,0.16587904834227205,3.689224310219288,0.7187970355153084
0.8878265500335016,0.16936197221940325,3.701145388185978,0.7343882322311401
0.8871243452063511,0.17284124493595657,3.7133262753486633,0.7500127628445625
0.8864193491038028,0.17631977122137296,3.7252755537629128,0.76563910394907
0.885696210741632,0.1797945118999831,3.7374798730015755,0.7813011333346367
0.8849700733742023,0.18326849181245974,3.7494504526257515,0.7969656437635422
0.8842255855108461,0.1867385435566698,3.7616710513830185,0.8126683682203293
0.8834626424762415,0.19020453041711777,3.7741377651691437,0.8284115567803383
0.8826963814216102,0.19366965772825467,3.786365792155266,0.844159446656704
0.8819266924560143,0.19713397173780853,3.7983553782105446,0.8599116280674934
0.8811382243107203,0.2005940473698698,3.810584455728531,0.8757076486945152
0.8803308688256534,0.20404973909532953,3.823048785328865,0.8915499746799469
0.8795197547614162,0.20750449399274704,3.835269257426262,0.9073992967605591
0.8787047683851534,0.21095835039168837,3.8472460508346558,0.9232553020119667
0.877870560418998,0.2144076239060156,3.8594509288668633,0.9391615316271782
0.8770170200483648,0.2178521599182541,3.8718793839216232,0.9551206827163696
0.8761592673672277,0.22129564841345073,3.8840582072734833,0.9710897132754326
0.8752971855373679,0.22473811959868947,3.895987518131733,0.9870684295892715
0.8744306569409299,0.2281796017634255,3.907667361199856,1.0030566528439522
0.8735291115450943,0.2316120471580499,3.92002509534359,1.0191520154476166
0.8726381137919228,0.23504740081814718,3.931664876639843,1.0352107807993889
0.8717270947172143,0.23847754713064706,3.9435123577713966,1.0513317286968231
0.8708111603497817,0.2419065431408266,3.955103814601898,1.0674658566713333
0.869874972999281,0.24533011516184505,3.966896206140518,1.0836662948131561
0.868933633797665,0.24875244319411166,3.9784290716052055,1.0998819842934608
0.8679870216409402,0.25217354108144024,3.98970228433609,1.1161129176616669
0.8670198050431364,0.25558893696922647,4.001167640089989,1.1324155703186989
0.8660470773108042,0.2590029961258231,4.012369625270367,1.148735724389553
0.8650687164405164,0.26241572622469106,4.02330806106329,1.1650734469294548
0.8640846001110092,0.2658271329786563,4.033982768654823,1.18142881244421
0.8630794070487335,0.26923247900529934,4.0448384284973145,1.1978628784418106
