kx,ky,vx,vy
0.90521240234375,0.0,2.2670093774795532,0.0
0.9052124005530828,0.007170753589021864,2.266750268638134,0.02066468447446823
0.9050903035436941,0.014331078681897992,2.2688062638044357,0.0413065031170845
0.9049681177906608,0.021491392079318817,2.2703444734215736,0.061945050954818726
0.9047236673077741,0.028641238134970912,2.274195447564125,0.08257526159286499
0.9044788744854128,0.03579105076369893,2.2775269150733948,0.10319928079843521
0.9041114808866604,0.042930334251609664,2.283163346350193,0.12383006513118744
0.9036875058394789,0.050064737655880126,2.2895650267601013,0.1444670632481575
0.9031900714036709,0.057192785857570656,2.2971096709370613,0.16511840373277664
0.9026374073276101,0.06431603067138703,2.3053627014160156,0.1857829913496971
0.9020687131369988,0.07143785182647441,2.3134104758501053,0.2064441218972206
0.9014026180359616,0.07855115808151476,2.3231054171919823,0.2271416038274765
0.9006596103593614,0.08565765569954945,2.333954729139805,0.24787484854459763
0.8999136322842305,0.092763799678534,2.3442535400390625,0.26859863847494125
0.8990633406480545,0.09986059095836086,2.35628891736269,0.28938520699739456
0.8981665899288762,0.10695307508530355,2.368721142411232,0.3101988434791565
0.8971700298556763,0.11403634627959508,2.3827277049422264,0.3310927636921406
0.8961541421686459,0.12111753632628552,2.396469973027706,0.35199766978621483
0.8951322670025003,0.1281978634098277,2.409635052084923,0.3728938698768616
0.8939805597073593,0.13526578606977507,2.4249557554721832,0.39392422139644623
0.8928214338402974,0.14233247874784322,2.439679928123951,0.41495296359062195
0.8915306613315392,0.14938610241223535,2.4565178342163563,0.4361458979547024
0.8903546853964615,0.15644994750787664,2.470038503408432,0.4571627825498581
0.8889254629981463,0.1634669270623012,2.488289285451174,0.47848550602793694
0.8876057365598167,0.170515190615268,2.5032711923122406,0.4996846094727516
0.8861547370337426,0.17752764342736274,2.5202501974999905,0.5210293978452682
0.8846916803696685,0.1845375519913797,2.536587353795767,0.5423837937414646
0.8832158020286808,0.19154476171717646,2.55228291451931,0.5637432709336281
0.8816057913870113,0.1985144787293074,2.5699124969542027,0.5852946378290653
0.8799811353822622,0.20548066953883182,2.586873561143875,0.6068678610026836
0.8783410069762823,0.21244316660298987,2.6031660474836826,0.6284596510231495
0.8766614555841067,0.2193949546775594,2.619273953139782,0.6501107513904572
0.8748900668918437,0.22632031415985576,2.6362591832876205,0.671928983181715
0.8730773516089548,0.233233808021276,2.6530277393758297,0.6938273757696152
0.8712455274684785,0.24014213243681687,2.6690950095653534,0.7157605439424515
0.8693937014473844,0.2470450687536978,2.6844605058431625,0.737726915627718
0.867520978079503,0.2539423595421641,2.699123650789261,0.7597250267863274
0.8655051613190846,0.26079547910649603,2.715510915964842,0.7820632196962833
0.8635087870336989,0.2676550654709285,2.73031822219491,0.8043464086949825
0.8615254136032355,0.27451955534389066,2.74367393553257,0.8265751376748085
0.8594383154599067,0.2813510474844362,2.7578553780913353,0.8490716069936752
0.8573255866273201,0.2881746086491783,2.771292470395565,0.871625617146492
0.8550805200237652,0.2949542629030792,2.786012064665556,0.8945688754320145
0.8529079041064936,0.30175834745341035,2.7980496175587177,0.9172704145312309
0.8507028026559434,0.30855197920775584,2.8094130903482437,0.9400460943579674
0.8483566279334812,0.31529691984463193,2.8221071921288967,0.9632746614515781
0.8460964211096482,0.3220721895318903,2.8318596109747887,0.9861727729439735
0.843694395689664,0.3287973445551035,2.8428813628852367,1.0095483474433422
0.8412547873754418,0.33550859164121155,2.8532070629298687,1.0330367907881737
0.8388863501990137,0.3422463897296087,2.860862746834755,1.0562035888433456
0.8363767260137835,0.34893177421987465,2.8696617633104324,1.0798819959163666
0.8338329056088333,0.35560408856385123,2.877645932137966,1.103656180202961
0.8312540852157252,0.36226282076779,2.8848128616809845,1.1275269612669945
0.8286394711917933,0.36890744705492245,2.8911602199077606,1.151495061814785
0.825988280909388,0.3755374319378337,2.8966859504580498,1.1755611300468445
0.8232082699165746,0.3821150974290528,2.902932107448578,1.2001629397273064
0.8204817631437713,0.38871399105655485,2.9067889004945755,1.2244382202625275
0.8176840559919649,0.39528292113503444,2.9103544875979424,1.2489755973219872
0.814878580529879,0.4018485667639088,2.9125582724809647,1.2734563052654266
0.8119405283121381,0.4083563689091822,2.9154295548796654,1.2985258623957634
0.809051630413689,0.4148852264437009,2.9159924313426018,1.3232278302311897
0.8060939509587244,0.42138338856841745,2.916154406964779,1.3481791988015175
0.803024298374162,0.4278298101261988,2.916572120040655,1.3736329674720764
0.7999852743361058,0.4342897191514083,2.9149823375046253,1.3987772576510906
0.796926956513799,0.44074066154126956,2.9121815115213394,1.4238751381635666
0.7937147169843739,0.4471172790370929,2.9102266915142536,1.4497364573180676
0.7905536431902794,0.4535181768299888,2.9059644117951393,1.4751131609082222
0.7872410808970103,0.45984303120694625,2.902462601661682,1.501258671283722
0.7839949533166338,0.4662008896284091,2.8964434564113617,1.5267805308103561
0.7805892124942313,0.47247575286855253,2.891267292201519,1.553138516843319
0.7772394341600615,0.4787792821234906,2.8837533071637154,1.5788960829377174
0.7737518612254021,0.4850085212221654,2.8767300695180893,1.6053552031517029
0.7702002344478265,0.49120126321269153,2.869109932333231,1.6320192217826843
0.7666831280647813,0.49741229993967634,2.8594963923096657,1.6581664010882378
0.7630722905673533,0.5035696869676363,2.849719636142254,1.6847037598490715
0.7594386327274812,0.5097131709705883,2.8387826681137085,1.7111019119620323
0.755681295238385,0.5157829459473937,2.828084997832775,1.7381184175610542
0.7519474835398676,0.5218656051300194,2.815601132810116,1.7646122574806213
0.7481336561232006,0.5278987027550545,2.802763946354389,1.7913708165287971
