theta,I_n,I_u
0.0,-0.532311877730364,14.033221061439024
0.014582209291856461,-0.5266774977702173,7.789393302255114
0.029554179538300664,-0.5358900666241969,5.437163810484974
0.04580450919831732,-0.5469599508546202,4.1328131424723615
0.06471920435246181,-0.5630570744274638,3.2111265719436664
0.08922963935253153,-0.5861341282904082,2.4625548820347642
0.12835476334510346,-0.588200584506214,1.7876742677295472
0.20136171371879655,-0.5155028230333787,1.1861563657499226
0.274397728489683,-0.41258888629011503,0.8564106507467836
0.34737928144172325,-0.319885485397007,0.5773249226751402
0.42019931460516413,-0.23968494895517514,0.4366049307778394
0.49277490525164064,-0.17951186233680133,0.3594345788827463
0.5650748903172875,-0.11860823791553447,0.28608909803627375
0.6371279529845688,-0.053723168129114644,0.23366567960158796
0.7090050360744634,0.010076766288988563,0.20274511729344405
0.7807920643900296,0.07900520476726361,0.17917089705569514
0.8525742009534877,0.1551645642270014,0.15354641000799732
0.924435016426586,0.1964903275482234,0.15103649023020083
0.9964605828559421,0.1411368389318288,0.13635561457974285
1.0687270818826395,0.0872494640150145,0.13594273617849556
1.1412670451452858,0.1809186897942626,0.15134959981324064
1.2140599180304785,0.25731349115724056,0.20080289414401586
1.2870264376115736,0.25543281079851676,0.24515609904717545
1.360061075482416,0.23328944123074655,0.34105348349378034
1.4330743731239801,0.23293023087542736,0.45715690811935256
1.5060303543896145,0.23482286838066496,0.5305267043973076
1.635570404706348,0.3365519540032831,0.5166949572315389
1.7085263918892641,0.2952202682221389,0.45164447103316524
1.7815396952631746,0.30945829388705237,0.3641778770802968
1.8545743312981635,0.29246593162684303,0.30381871544580064
1.9275408367248463,0.25869121089379443,0.27283167324597213
2.0003336855717535,0.22783080550483933,0.29085368976559484
2.0728736194818334,0.18859862542607592,0.2994587718423436
2.1451400878541795,0.165053749612424,0.2188463863716825
2.217165632267667,0.1335273557237117,0.14117790207808514
2.289026433641385,0.1241804022353911,0.1471283017225405
2.360808555086165,0.10448101243474904,0.17544854677933377
2.432595921662071,0.11667067280058412,0.20219026103919616
2.504473593680631,0.13483428919221538,0.22382403028512973
2.5765266469442505,0.12250810616352857,0.24642561430390228
2.6488261639623403,0.16427486457341786,0.2824451412377467
2.721401823153366,0.17892722968023006,0.3100498071461718
2.7942220109355693,0.2569283669460873,0.35103422404109785
2.8672036890819825,0.3429063545955657,0.3810571900229121
2.9402399119611102,0.2834496796205056,0.40989306420262206
3.0132466841189887,0.24245095443003709,0.43135418716944984
3.0523717675632884,0.14511447377649256,0.4884540381899987
3.0768821928963543,0.08940778630270894,0.485485339965393
3.09579698075148,0.09681599466151389,0.4787053675407296
3.1120473595928058,0.1741030726508334,0.511366668083747
3.1270193150267254,0.3863915682213139,0.5307834975147984
3.141592653589793,0.828348639307618,0.5352545945507057
3.1561748628816497,0.4192334379069251,0.5526643580636664
3.171146833128094,0.21732640910456427,0.5472013720798903
3.1873971627881104,0.14788623775306928,0.5144975294099128
3.206311857942255,0.13919119838521846,0.510682691409097
3.2308222929423245,0.18643955113175883,0.5161521668530343
3.2699474169348965,0.2601764027988416,0.4637772432668562
3.3429543673085895,0.29483815012235987,0.41256894055800486
3.4159903820794764,0.3337925532635837,0.3822702677895076
3.4889719350315165,0.25298764320470624,0.350156876045319
3.5617919681949575,0.18351986310936197,0.30588668854776196
3.6343675588414337,0.1728604230826012,0.27732142258356146
3.7066675439070806,0.13564214097246213,0.23943035477499947
3.778720606574362,0.15128183366850737,0.2157951675396958
3.8505976896642564,0.13525439363911843,0.1928754085314338
3.922384717979823,0.1289255293810845,0.16741282064785482
3.994166854543281,0.15360354759159373,0.1398799765179018
4.066027670016379,0.16496364741410804,0.13395725334592234
4.138053236445735,0.1954530801852245,0.21175466101019616
4.210319735472432,0.21501365349539167,0.2898674064055078
4.282859698735079,0.25129392759838315,0.28395086326922475
4.355652571620272,0.2802115027098535,0.2599842262692687
4.428619091201367,0.31825998042201353,0.2896000260733169
4.501653729072209,0.35088316464761204,0.3442745715857267
4.574667026713773,0.3376917789059877,0.4373609219471976
4.647623007979408,0.33286504164332376,0.4983868359122668
4.777163058296141,0.2307229305370086,0.48030399811508034
4.850119045479057,0.21283673010445694,0.46394787036036533
4.923132348852968,0.20271179829232341,0.35725292815690163
4.996166984887957,0.22269856724255438,0.26317377926155316
5.0691334903146394,0.22579266836122702,0.2131428297730624
5.141926339161547,0.1516932346410457,0.16336613668699054
5.2144662730716265,0.05943281292357912,0.15242580208319356
5.286732741443973,0.11734769485516021,0.15449458134078034
5.35875828585746,0.1766091491961108,0.17190426519007965
5.430619087231178,0.13948155381466548,0.17354498034811136
5.502401208675958,0.06886144314149255,0.19407522845890213
5.574188575251864,0.003972582698790268,0.2173385502268577
5.646066247270424,-0.055425970004714234,0.2445915461118187
5.718119300534044,-0.11700528944840276,0.2965602873938423
5.790418817552133,-0.17624099907823665,0.37049706077989153
5.862994476743159,-0.2339979830815244,0.44945389859054435
5.935814664525362,-0.30770434184340173,0.5856743066361146
6.008796342671776,-0.38604390200057975,0.8535679273323599
6.081832565550903,-0.45855416037806984,1.1379651431559825
6.154839337708782,-0.47015743274150185,1.59596889423602
6.1939644211530815,-0.48695824729042003,2.2869803825212895
6.2184748464861475,-0.4904651924818804,3.0897403894441973
6.237389634341273,-0.49619503238298135,4.070974690705376
6.253640013182599,-0.5030383352460693,5.418777771016273
6.2686119686165185,-0.511182889020437,7.793094451235299
